Date,Description,Amount,Transaction Type,Category,Day of Week,Month,Acct_Checking,Acct_Platinum Card,Acct_Silver Card,Category_label,Amount_scaled
2018-05-26,Hardware Store,121.94,1,Credit Card Payment,5,5,0,1,0,3,0.04512157060527043
2019-01-02,Grocery Store,96.85,1,Shopping,2,1,0,1,0,19,-0.08297788373181901
2018-07-29,Grocery Store,121.82,0,Shopping,6,7,0,0,1,19,0.04450889884279728
2018-06-04,Starbucks,108.38,0,Shopping,0,6,0,1,0,19,-0.024110338554192815
2019-08-21,Credit Card Payment,165.14,1,Credit Card Payment,2,8,0,1,0,3,0.26568340509559574
2019-09-22,Hardware Store,39.0,0,Groceries,6,9,1,0,0,9,-0.3783367292240718
2019-01-29,Credit Card Payment,115.67,0,Auto Insurance,1,1,1,0,0,1,0.01310947101604962
2019-02-19,Credit Card Payment,75.38,0,Restaurants,1,2,0,1,0,18,-0.19259507323430244
2019-10-16,Gas Company,12.64,1,Haircut,2,10,0,1,0,10,-0.5129202930473351
2018-07-23,BP,83.36,1,Paycheck,0,7,1,0,0,17,-0.15185240102983955
2019-09-15,Grocery Store,14.58,1,Coffee Shops,6,9,0,0,1,2,-0.503015432887353
2019-08-28,Credit Card Payment,145.27,0,Home Improvement,2,8,0,1,0,11,0.1642351724260874
2019-11-01,Credit Card Payment,145.36,0,Shopping,4,11,0,0,1,19,0.16469467624794226
2019-01-19,QuikTrip,146.74,1,Paycheck,5,1,0,1,0,17,0.17174040151638317
2018-07-23,Starbucks,74.32,1,Credit Card Payment,0,7,1,0,0,3,-0.1980070071361484
2019-01-01,Starbucks,167.06,0,Mortgage & Rent,1,1,1,0,0,14,0.2754861532951658
2018-11-01,Biweekly Paycheck,129.68,0,Home Improvement,3,11,0,0,1,11,0.0846388992847871
2019-10-19,Grocery Store,37.53,0,Restaurants,5,10,1,0,0,18,-0.3858419583143676
2018-02-04,Mortgage Payment,121.8,1,Groceries,6,2,1,0,0,9,0.04440678688238511
2018-11-25,Power Company,25.27,0,Groceries,6,11,1,0,0,9,-0.4484365900470386
2019-10-21,Grocery Store,50.43,0,Coffee Shops,0,10,1,0,0,2,-0.3199797438485065
2019-07-20,Grocery Store,47.37,1,Paycheck,5,7,0,1,0,17,-0.3356028737915713
2018-05-08,Starbucks,183.83,1,Music,1,5,0,1,0,16,0.3611070321007852
2018-08-01,Credit Card Payment,81.77,1,Movies & DVDs,2,8,0,1,0,15,-0.1599703018826085
2018-03-28,American Tavern,173.93,1,Credit Card Payment,2,3,0,1,0,3,0.3105616116967523
2019-07-02,Spotify,181.92,0,Music,1,7,0,0,1,16,0.35135533988142115
2018-12-22,Amazon,171.47,1,Haircut,5,12,1,0,0,10,0.29800184056605317
2018-08-23,Thai Restaurant,159.22,1,Groceries,3,8,0,1,0,9,0.23545826481358823
2018-11-16,Internet Service Provider,27.14,1,Groceries,4,11,0,1,0,9,-0.4388891217484991
2018-05-08,Credit Card Payment,138.8,1,Coffee Shops,1,5,0,1,0,2,0.1312019532327447
2019-09-04,Mediterranean Restaurant,61.96,0,Home Improvement,2,9,1,0,0,11,-0.26111219867088037
2018-08-05,Starbucks,9.0,0,Credit Card Payment,6,8,0,1,0,3,-0.5315046698423532
2018-02-07,Biweekly Paycheck,175.31,0,Groceries,2,2,0,1,0,9,0.3176073369651932
2018-09-01,Mortgage Payment,138.86,0,Restaurants,5,9,0,1,0,18,0.13150828911398127
2018-08-30,Credit Card Payment,177.47,1,Credit Card Payment,3,8,1,0,0,3,0.32863542868970946
2019-02-08,Grocery Store,179.01,1,Gas & Fuel,4,2,0,0,1,8,0.33649804964144786
2019-01-14,City Water Charges,9.81,1,Auto Insurance,0,1,0,1,0,1,-0.5273691354456597
2019-07-29,Hardware Store,196.95,1,Credit Card Payment,0,7,0,1,0,3,0.4280924781311802
2018-08-28,Credit Card Payment,2.71,1,Restaurants,1,8,0,1,0,18,-0.5636188813919863
2018-07-15,Amazon,191.06,1,Groceries,6,7,0,0,1,9,0.398020505789791
2019-09-09,Biweekly Paycheck,154.05,1,Credit Card Payment,0,9,0,1,0,3,0.20906232304703778
2019-09-08,Movie Theater,159.72,1,Restaurants,6,9,0,1,0,18,0.23801106382389292
2018-12-13,Grocery Store,142.4,1,Groceries,3,12,0,1,0,9,0.14958210610693845
2019-05-02,Grocery Store,104.52,0,Credit Card Payment,3,5,1,0,0,3,-0.043817946913745034
2019-01-25,Phone Company,187.79,0,Paycheck,4,1,0,0,1,17,0.38132520026239825
2018-04-12,Brewing Company,33.36,1,Auto Insurance,3,4,0,1,0,1,-0.4071323020603087
2018-10-30,Grocery Store,173.53,1,Alcohol & Bars,1,10,0,1,0,0,0.3085193724885085
2018-08-30,Grocery Store,46.54,1,Mobile Phone,3,8,1,0,0,13,-0.339840520148677
2019-04-27,Credit Card Payment,162.76,1,Restaurants,5,4,0,1,0,18,0.2535320818065454
2018-07-29,Credit Card Payment,26.88,0,Internet,6,7,1,0,0,12,-0.44021657723385754
2018-03-06,Brunch Restaurant,32.01,1,Credit Card Payment,1,3,1,0,0,3,-0.4140248593881313
2019-03-14,Shell,193.33,0,Gas & Fuel,3,3,0,1,0,8,0.4096102132965744
2018-09-30,German Restaurant,7.64,1,Mortgage & Rent,6,9,0,1,0,14,-0.5384482831503821
2018-05-18,Pizza Place,153.68,1,Restaurants,4,5,0,0,1,18,0.2071732517794123
2019-03-20,State Farm,64.19,0,Coffee Shops,2,3,0,1,0,2,-0.24972671508492145
2018-04-28,Mortgage Payment,16.21,1,Utilities,5,4,0,1,0,21,-0.49469330811375967
2018-02-06,American Tavern,90.46,0,Home Improvement,1,2,1,0,0,11,-0.11560265508351297
2019-04-15,Amazon,17.84,1,Mobile Phone,0,4,0,0,1,13,-0.4863711833401663
2018-09-18,Grocery Store,168.52,0,Mortgage & Rent,1,9,0,0,1,14,0.28294032640525557
2019-01-29,Amazon,7.57,0,Credit Card Payment,1,1,1,0,0,3,-0.5388056750118246
2018-12-09,Phone Company,77.81,0,Shopping,6,12,0,1,0,19,-0.18018847004422162
2018-06-02,Brunch Restaurant,46.8,0,Television,5,6,0,1,0,20,-0.3385130646633186
2019-03-25,Hardware Store,164.51,0,Mortgage & Rent,0,3,1,0,0,14,0.26246687834261184
2018-05-21,Amazon,110.45,0,Credit Card Payment,0,5,0,0,1,3,-0.013541750651531355
2018-09-30,Brewing Company,165.3,0,Groceries,6,9,0,0,1,9,0.26650030077889336
2018-03-23,Belgian Restaurant,36.18,1,Shopping,4,3,1,0,0,19,-0.3927345156421903
2019-05-24,Brewing Company,39.81,0,Groceries,4,5,0,1,0,9,-0.3742011948273782
2018-06-22,Internet Service Provider,160.12,1,Gas & Fuel,4,6,0,1,0,8,0.2400533030321367
2019-09-23,Mike's Construction Co.,103.62,0,Paycheck,0,9,0,0,1,17,-0.04841298513229343
2018-01-27,Credit Card Payment,36.94,0,Credit Card Payment,5,1,0,0,1,3,-0.3888542611465271
2019-03-03,Shell,127.13,1,Shopping,6,3,0,1,0,19,0.07161962433223311
2019-03-13,Shell,51.93,0,Utilities,2,3,0,0,1,21,-0.31232134681759244
2019-03-04,Credit Card Payment,119.33,0,Groceries,0,3,1,0,0,9,0.03179595977147994
2018-12-18,Biweekly Paycheck,66.05,1,Home Improvement,1,12,0,1,0,11,-0.240230302766588
2018-04-24,Biweekly Paycheck,80.82,1,Mortgage & Rent,1,4,1,0,0,14,-0.16482062000218742
2019-01-15,Biweekly Paycheck,192.56,0,Movies & DVDs,1,1,1,0,0,15,0.40567890282070507
2018-06-29,Credit Card Payment,64.08,1,Utilities,4,6,1,0,0,21,-0.2502883308671885
2019-05-01,Grocery Store,81.54,0,Electronics & Software,2,5,0,1,0,4,-0.1611445894273486
2019-04-22,Credit Card Payment,46.45,1,Utilities,0,4,0,1,0,21,-0.3403000239705319
2018-10-11,Mediterranean Restaurant,93.85,0,Shopping,3,10,0,1,0,19,-0.09829467779364716
2019-01-25,Starbucks,183.59,0,Credit Card Payment,4,1,0,0,1,3,0.3598816885758389
2018-03-14,Brewing Company,121.82,1,Alcohol & Bars,2,3,0,1,0,0,0.04450889884279728
2019-02-21,Wendy's,127.3,0,Groceries,3,2,0,1,0,9,0.07248757599573671
2018-12-08,Brunch Restaurant,86.44,1,Groceries,5,12,0,1,0,9,-0.13612715912636267
2019-08-20,Amazon,19.26,1,Credit Card Payment,1,8,1,0,0,3,-0.47912123415090097
2019-05-06,Grocery Store,16.76,0,Mobile Phone,0,5,1,0,0,13,-0.49188522920242445
2018-09-29,Grocery Store,14.84,1,Gas & Fuel,5,9,0,1,0,8,-0.5016879774019944
2018-09-02,Greek Restaurant,199.27,0,Groceries,6,9,1,0,0,9,0.4399374655389941
2018-05-30,Phone Company,154.1,0,Internet,2,5,1,0,0,12,0.20931760294806817
2019-09-14,Credit Card Payment,84.85,1,Utilities,5,9,0,1,0,21,-0.1442450599791316
2018-06-11,Gas Company,17.69,1,Home Improvement,0,6,0,1,0,11,-0.48713702304325773
2019-01-29,Starbucks,193.15,1,Groceries,1,1,0,1,0,9,0.40869120565286465
2018-06-13,Biweekly Paycheck,120.48,1,Restaurants,2,6,0,0,1,18,0.03766739749518076
2018-07-05,Credit Card Payment,95.18,1,Gas & Fuel,3,7,0,0,1,8,-0.0915042324262366
2019-09-19,Shell,49.05,1,Internet,3,9,1,0,0,12,-0.3270254691169475
2018-05-12,Phone Company,37.68,0,Coffee Shops,5,5,1,0,0,2,-0.3850761186112762
2018-04-06,Spotify,185.43,1,Mortgage & Rent,4,4,0,0,1,14,0.3692759889337602
2018-03-03,Brewing Company,169.25,1,Groceries,5,3,0,0,1,9,0.28666741296030035
2019-01-04,Spotify,94.57,0,Fast Food,4,1,1,0,0,6,-0.0946186472188084
2019-10-14,Credit Card Payment,47.98,0,Restaurants,0,10,1,0,0,18,-0.3324884589989995
2018-05-10,Credit Card Payment,189.67,1,Credit Card Payment,3,5,0,0,1,3,0.3909237245411439
2018-07-10,Barbershop,52.81,1,Credit Card Payment,1,7,0,0,1,3,-0.3078284205594562
2018-10-04,State Farm,67.78,1,Gas & Fuel,3,10,1,0,0,8,-0.23139761819093374
2019-08-21,Netflix,112.48,0,Utilities,2,8,0,1,0,21,-0.0031773866696943017
2018-02-23,Biweekly Paycheck,38.7,1,Groceries,4,2,0,1,0,9,-0.37986840863025456
2019-04-06,Wendy's,155.23,1,Groceries,5,4,1,0,0,9,0.21508692871135676
2019-01-31,Biweekly Paycheck,193.98,0,Utilities,3,1,1,0,0,21,0.4129288520099703
2019-04-24,Credit Card Payment,152.86,0,Shopping,2,4,0,0,1,19,0.20298666140251262
2018-12-24,American Tavern,157.21,0,Shopping,0,12,0,0,1,19,0.22519601279216342
2018-11-11,Gas Company,109.42,0,Auto Insurance,6,11,0,1,0,1,-0.018800516612759024
2018-09-03,Amazon,150.44,0,Groceries,0,9,0,0,1,9,0.19063111419263784
2018-05-22,Mike's Construction Co.,42.89,0,Credit Card Payment,1,5,1,0,0,3,-0.3584759529239013
2018-04-18,Credit Card Payment,53.44,1,Credit Card Payment,2,4,0,1,0,3,-0.3046118938064723
2019-01-02,Hardware Store,12.92,0,Shopping,2,1,1,0,0,19,-0.5114907256015645
2018-02-24,American Tavern,151.48,1,Credit Card Payment,5,2,1,0,0,3,0.19594093613407157
2019-07-09,Hawaiian Grill,43.88,1,Groceries,1,7,0,0,1,9,-0.35342141088349793
2018-03-15,Hardware Store,104.8,0,Restaurants,3,3,0,1,0,18,-0.0423883794679744
2018-05-16,Credit Card Payment,120.72,1,Restaurants,2,5,0,0,1,18,0.038892741020126985
2018-07-08,Credit Card Payment,42.84,0,Coffee Shops,6,7,0,0,1,2,-0.35873123282493175
2018-09-27,Phone Company,172.51,0,Internet,3,9,0,1,0,12,0.30331166250748687
2018-10-17,Mike's Construction Co.,152.34,1,Credit Card Payment,2,10,1,0,0,3,0.2003317504317957
2019-04-17,Credit Card Payment,87.64,0,Utilities,2,4,0,1,0,21,-0.1300004415016314
2018-05-12,Credit Card Payment,47.24,1,Utilities,5,5,0,1,0,21,-0.3362666015342505
2019-06-22,Brewing Company,90.38,1,Credit Card Payment,5,6,1,0,0,3,-0.11601110292516172
2018-07-29,Mortgage Payment,196.06,0,Television,6,7,0,1,0,20,0.42354849589283794
2019-09-09,Internet Service Provider,40.55,1,Haircut,0,9,0,1,0,10,-0.37042305229212724
2018-03-16,Thai Restaurant,27.05,0,Credit Card Payment,4,3,0,1,0,3,-0.4393486255703539
2018-11-09,Valero,103.46,1,Utilities,4,11,1,0,0,21,-0.04922988081559099
2018-11-24,Credit Card Payment,189.11,1,Credit Card Payment,5,11,0,1,0,3,0.3880645896496028
2018-05-13,Shell,22.48,0,Credit Card Payment,6,5,0,1,0,3,-0.46268120852453876
2018-08-12,State Farm,66.72,1,Music,6,8,0,1,0,16,-0.2368095520927797
2019-06-13,Grocery Store,152.7,1,Credit Card Payment,3,6,0,1,0,3,0.202169765719215
2019-06-17,State Farm,23.94,0,Auto Insurance,0,6,1,0,0,1,-0.4552270354144491
2018-10-22,Vietnamese Restaurant,117.8,1,Home Improvement,0,10,0,1,0,11,0.02398439479994758
2018-04-02,Hardware Store,17.06,1,Groceries,0,4,0,0,1,9,-0.49035354979624163
2018-06-12,Grocery Store,58.79,1,Auto Insurance,1,6,1,0,0,1,-0.2772969443962121
2018-07-15,Credit Card Payment,86.75,0,Groceries,6,7,1,0,0,9,-0.13454442373997375
2018-05-23,Mortgage Payment,79.4,0,Home Improvement,2,5,0,0,1,11,-0.1720705691914527
2019-10-18,Credit Card Payment,68.7,1,Coffee Shops,4,10,0,1,0,2,-0.2267004680119731
2019-10-01,Thai Restaurant,62.71,1,Credit Card Payment,1,10,1,0,0,3,-0.2572830001554233
2018-03-07,Grocery Store,31.13,0,Gas & Fuel,2,3,1,0,0,8,-0.4185177856462676
2019-02-02,Internet Service Provider,161.03,1,Utilities,5,2,1,0,0,21,0.24469939723089124
2018-10-13,Netflix,10.48,0,Restaurants,5,10,0,1,0,18,-0.5239483847718513
2018-08-18,Grocery Store,138.52,0,Groceries,5,8,1,0,0,9,0.12977238578697406
2019-05-10,Credit Card Payment,107.81,1,Restaurants,4,5,0,1,0,18,-0.02702052942594013
2018-02-27,Biweekly Paycheck,54.45,1,Credit Card Payment,1,2,0,1,0,3,-0.2994552398056568
2018-02-26,Mediterranean Restaurant,185.04,0,Internet,0,2,0,0,1,12,0.3672848057057225
2018-05-06,Hardware Store,122.38,1,Paycheck,6,5,0,0,1,17,0.047368033734338545
2018-04-05,Biweekly Paycheck,3.75,0,Utilities,3,4,1,0,0,21,-0.5583090594505525
2018-08-14,Greek Restaurant,173.54,1,Paycheck,1,8,0,1,0,17,0.3085704284687146
2019-09-05,Starbucks,39.54,0,Alcohol & Bars,3,9,0,0,1,0,-0.3755797062929427
2018-06-04,Brewing Company,186.09,0,Coffee Shops,0,6,0,1,0,2,0.3726456836273624
2018-10-22,Internet Service Provider,35.44,1,Utilities,0,10,1,0,0,21,-0.3965126581774412
2018-03-04,State Farm,67.38,1,Shopping,6,3,0,0,1,19,-0.23343985739917752
2019-01-21,Brewing Company,61.36,0,Credit Card Payment,0,1,0,1,0,3,-0.264175557483246
2018-05-29,Belgian Restaurant,163.67,1,Coffee Shops,1,5,0,1,0,2,0.2581781760052999
2019-01-20,Shell,16.65,0,Restaurants,6,1,0,1,0,18,-0.49244684498469155
2019-01-08,Brewing Company,148.28,1,Restaurants,1,1,0,0,1,18,0.1796030224681216
2019-04-02,Barbershop,58.32,1,Home Improvement,1,4,0,0,1,11,-0.2796965754658985
2019-01-20,City Water Charges,125.15,0,Haircut,6,1,1,0,0,10,0.06151054025142659
2019-04-07,Biweekly Paycheck,21.43,1,Home Improvement,6,4,0,0,1,11,-0.4680420864461787
2019-09-28,Internet Service Provider,194.47,1,Home Improvement,5,9,0,1,0,11,0.41543059504006896
2019-02-04,Amazon,71.99,0,Mobile Phone,0,2,0,0,1,13,-0.20990305052416827
2018-11-14,Credit Card Payment,176.24,1,Mobile Phone,2,11,0,1,0,13,0.32235554312436
2019-01-09,Amazon,113.23,0,Utilities,2,1,1,0,0,21,0.0006518118457627355
2018-09-08,Phone Company,150.28,1,Home Improvement,5,9,1,0,0,11,0.18981421850934035
2019-10-04,Power Company,29.55,0,Mobile Phone,4,10,1,0,0,13,-0.42658463051883044
2018-07-31,Roadside Diner,160.65,1,Credit Card Payment,1,7,0,0,1,3,0.2427592699830597
2019-06-14,Amazon,135.57,0,Home Improvement,4,6,0,1,0,11,0.1147108716261763
2018-10-05,Credit Card Payment,109.13,1,Restaurants,4,10,0,0,1,18,-0.020281140038735778
2018-05-08,Gas Company,88.34,1,Restaurants,1,5,0,0,1,18,-0.12642652288720482
2018-07-22,Credit Card Payment,97.62,1,Groceries,6,7,0,1,0,9,-0.07904657325594973
2018-02-15,Grocery Store,116.15,1,Gas & Fuel,3,2,0,0,1,8,0.015560158065942143
2018-07-08,German Restaurant,27.09,0,Groceries,6,7,1,0,0,9,-0.4391444016495295
2018-07-02,Netflix,15.69,1,Credit Card Payment,0,7,0,1,0,3,-0.4973482190844765
2019-04-29,Credit Card Payment,25.34,0,Utilities,0,4,0,0,1,21,-0.44807919818559594
2018-06-21,Grocery Store,147.56,1,Paycheck,3,6,1,0,0,17,0.17592699189328284
2018-03-23,Gas Company,4.51,0,Movies & DVDs,4,3,0,0,1,15,-0.5544288049548893
2019-08-24,Credit Card Payment,157.88,1,Credit Card Payment,5,8,0,0,1,3,0.22861676346597165
2018-12-06,Biweekly Paycheck,189.38,1,Utilities,3,12,0,1,0,21,0.3894431011151672
2018-08-17,Brewing Company,3.18,1,Credit Card Payment,4,8,1,0,0,3,-0.5612192503222998
2019-10-24,Grocery Store,156.2,1,Electronics & Software,3,10,1,0,0,4,0.22003935879134784
2019-08-04,American Tavern,157.1,1,Paycheck,6,8,1,0,0,17,0.22463439700989632
2018-12-18,Starbucks,81.42,0,Auto Insurance,1,12,0,1,0,1,-0.16175726118982175
2019-08-28,Grocery Store,172.44,1,Internet,2,8,1,0,0,12,0.30295427064604424
2019-05-24,Grocery Store,191.63,0,Fast Food,4,5,1,0,0,6,0.4009306966615383
2018-11-25,Credit Card Payment,10.8,1,Mobile Phone,6,11,1,0,0,13,-0.5223145934052564
2019-04-20,Credit Card Payment,67.86,0,Utilities,5,4,0,1,0,21,-0.23098917034928498
2018-07-10,Grocery Store,139.51,1,Haircut,1,7,0,0,1,10,0.13482692782737726
2018-06-12,Hardware Store,169.06,1,Utilities,1,6,1,0,0,21,0.2856973493363846
2018-07-19,Thai Restaurant,61.83,0,Internet,3,7,0,1,0,12,-0.26177592641355957
2018-07-25,Grocery Store,145.68,1,Credit Card Payment,2,7,0,1,0,3,0.16632846761453723
2018-12-16,Phone Company,1.97,0,Paycheck,6,12,0,1,0,17,-0.5673970239272372
2019-09-05,Internet Service Provider,31.08,0,Credit Card Payment,3,9,0,1,0,3,-0.4187730655472981
2018-05-04,Hardware Store,22.27,1,Credit Card Payment,4,5,0,1,0,3,-0.4637533841088668
2018-04-30,Phone Company,116.56,0,Shopping,0,4,1,0,0,19,0.017653453254391972
2018-12-09,State Farm,123.32,0,Movies & DVDs,6,12,0,0,1,15,0.052167295873711356
2018-07-14,Hardware Store,104.75,1,Fast Food,5,7,1,0,0,6,-0.042643659369004855
2019-11-17,Valero,114.43,1,Coffee Shops,6,11,1,0,0,2,0.006778529470494009
2018-02-02,Gas Company,91.09,1,Groceries,4,2,0,1,0,9,-0.11238612833052901
2019-06-19,Power Company,155.67,0,Gas & Fuel,2,6,0,0,1,8,0.21733339184042486
2019-05-03,American Tavern,52.25,1,Restaurants,4,5,0,1,0,18,-0.31068755545099747
2019-05-17,Grocery Store,184.88,1,Restaurants,4,5,0,0,1,18,0.36646791002242496
2018-07-21,Pizza Place,108.53,0,Auto Insurance,5,7,1,0,0,1,-0.02334449885110138
2018-11-09,Best Buy,90.11,0,Restaurants,4,11,0,1,0,18,-0.11738961439072622
2018-04-06,Amazon,127.03,1,Restaurants,4,4,0,1,0,18,0.07110906453017221
2018-11-20,Gas Company,118.53,0,Auto Insurance,1,11,0,1,0,1,0.02771148135499245
2019-02-11,City Water Charges,119.08,0,Coffee Shops,0,2,0,1,0,2,0.030519560266327597
2018-04-25,Grocery Store,6.08,0,Groceries,2,4,0,1,0,9,-0.5464130160625327
2018-12-14,Grocery Store,9.83,0,Groceries,4,12,0,1,0,9,-0.5272670234852475
2018-09-17,QuikTrip,1.73,1,Movies & DVDs,0,9,0,1,0,15,-0.5686223674521834
2018-04-03,Brewing Company,45.22,1,Coffee Shops,1,4,1,0,0,2,-0.3465799095358814
2018-08-23,BBQ Restaurant,198.04,0,Credit Card Payment,3,8,1,0,0,3,0.43365757997364446
2018-11-02,Shell,107.95,0,Shopping,4,11,0,1,0,19,-0.026305745703054814
2018-05-11,Phone Company,153.78,1,Television,4,5,0,1,0,20,0.2076838115814732
2019-05-30,State Farm,175.82,1,Utilities,3,5,1,0,0,21,0.32021119195570397
2018-02-24,Grocery Store,106.56,0,Credit Card Payment,5,2,0,1,0,3,-0.03340252695170186
2018-04-27,Hardware Store,123.09,1,Restaurants,4,4,0,1,0,18,0.05099300832897125
2019-10-07,Power Company,8.1,1,Mobile Phone,0,10,0,1,0,13,-0.5360997080609018
2018-06-03,Brewing Company,53.09,1,Groceries,6,6,1,0,0,9,-0.3063988531136856
2019-04-29,Spotify,87.68,1,Fast Food,0,4,0,1,0,6,-0.12979621758080698
2018-08-05,Credit Card Payment,54.13,0,Groceries,6,8,0,1,0,9,-0.30108903117225183
2018-04-25,City Water Charges,194.39,1,Groceries,2,4,0,1,0,9,0.4150221471984202
2018-08-27,Internet Service Provider,128.46,0,Coffee Shops,0,8,0,0,1,2,0.07841006969964366
2018-07-05,Credit Card Payment,16.12,0,Groceries,3,7,1,0,0,9,-0.49515281193561445
2018-12-10,Grocery Store,79.25,1,Paycheck,0,12,1,0,0,17,-0.17283640889454413
2018-06-01,Biweekly Paycheck,76.16,0,Shopping,4,6,0,1,0,19,-0.18861270677822714
2018-06-04,Biweekly Paycheck,119.46,0,Utilities,0,6,1,0,0,21,0.03245968751415914
2018-09-19,Biweekly Paycheck,136.06,1,Credit Card Payment,2,9,0,1,0,3,0.11721261465627494
2019-01-28,State Farm,26.38,1,Utilities,0,1,1,0,0,21,-0.44276937624416224
2019-01-03,Credit Card Payment,16.66,1,Groceries,3,1,1,0,0,9,-0.49239578900448544
2018-05-26,Grocery Store,86.54,0,Groceries,5,5,0,0,1,9,-0.13561659932430167
2018-05-10,Gas Company,137.06,1,Groceries,3,5,0,1,0,9,0.12231821267688432
2019-04-24,Grocery Store,198.26,1,Mobile Phone,2,4,0,1,0,13,0.4347808115381785
2018-04-28,Credit Card Payment,190.92,1,Internet,5,4,0,1,0,12,0.3973057220669056
2018-09-02,Shell,153.01,1,Credit Card Payment,6,9,1,0,0,3,0.20375250110560392
2018-12-23,Biweekly Paycheck,36.61,1,Electronics & Software,6,12,0,1,0,4,-0.39053910849332824
2018-07-03,Grocery Store,19.88,0,Credit Card Payment,1,7,0,0,1,3,-0.47595576337812323
2018-05-11,Thai Restaurant,187.61,1,Utilities,4,5,0,1,0,21,0.3804061926186887
2018-01-22,Credit Card Payment,99.5,0,Paycheck,0,1,0,1,0,17,-0.06944804897720411
2019-05-27,Credit Card Payment,122.41,0,Gas & Fuel,0,5,0,1,0,8,0.04752120167495683
2019-10-10,Credit Card Payment,152.36,1,Credit Card Payment,3,10,0,0,1,3,0.20043386239220795
2019-04-17,Biweekly Paycheck,139.52,1,Credit Card Payment,2,4,1,0,0,3,0.13487798380758345
2019-05-13,Grocery Store,109.31,0,Groceries,0,5,0,0,1,9,-0.019362132395026054
2019-02-25,Grocery Store,135.25,0,Auto Insurance,0,2,0,0,1,1,0.11307708025958133
2019-10-10,Internet Service Provider,157.87,0,Restaurants,3,10,0,1,0,18,0.2285657074857656
2019-10-16,Gas Company,68.92,0,Home Improvement,2,10,0,0,1,11,-0.22557723644743904
2018-12-22,Credit Card Payment,66.19,1,Groceries,5,12,1,0,0,9,-0.23951551904370266
2018-11-07,Roadside Diner,133.38,1,Groceries,2,11,0,1,0,9,0.10352961196104175
2019-08-15,Biweekly Paycheck,166.6,1,Mobile Phone,3,8,0,1,0,13,0.27313757820568546
2018-07-08,QuikTrip,66.91,0,Auto Insurance,6,7,0,1,0,1,-0.23583948846886393
2019-08-04,Biweekly Paycheck,79.78,0,Paycheck,6,8,1,0,0,17,-0.17013044194362115
2019-01-21,Mortgage Payment,162.09,0,Groceries,0,1,0,1,0,9,0.2501113311327372
2019-08-25,Thai Restaurant,160.03,1,Credit Card Payment,6,8,0,1,0,3,0.23959379921028184
2019-10-29,Belgian Restaurant,115.63,1,Gas & Fuel,1,10,0,1,0,8,0.012905247095225211
2019-01-20,Mortgage Payment,7.66,1,Credit Card Payment,6,1,0,0,1,3,-0.5383461711899699
2018-08-22,Amazon,48.67,0,Credit Card Payment,2,8,0,1,0,3,-0.32896559636477907
2018-08-15,City Water Charges,87.97,1,Restaurants,2,8,1,0,0,18,-0.1283155941548303
2019-09-23,Internet Service Provider,161.35,0,Auto Insurance,0,9,0,0,1,1,0.2463331885974862
2018-05-15,Gas Company,2.22,1,Restaurants,1,5,1,0,0,18,-0.5661206244220849
2018-12-24,City Water Charges,12.41,0,Groceries,0,12,1,0,0,9,-0.5140945805920752
2018-05-20,Gas Company,170.81,0,Auto Insurance,6,5,1,0,0,1,0.294632145872451
2018-12-07,BP,87.8,0,Internet,4,12,1,0,0,12,-0.1291835458183339
2019-01-01,Barbershop,15.47,1,Gas & Fuel,1,1,0,0,1,8,-0.49847145064901055
2019-01-28,Brewing Company,76.07,1,Utilities,0,1,1,0,0,21,-0.189072210600082
2018-08-05,Starbucks,132.02,1,Home Improvement,6,8,0,1,0,11,0.09658599865301308
2018-03-16,Mike's Construction Co.,146.55,0,Credit Card Payment,4,3,0,0,1,3,0.17077033789246743
2019-10-16,Hardware Store,168.05,1,Groceries,2,10,0,1,0,9,0.28054069533556913
2019-08-17,Best Buy,75.77,0,Credit Card Payment,5,8,1,0,0,3,-0.1906038900062648
2019-02-14,Netflix,143.37,0,Gas & Fuel,3,2,0,1,0,8,0.15453453618692956
2018-08-27,Grocery Store,170.69,0,Utilities,0,8,1,0,0,21,0.29401947410997786
2019-01-22,Credit Card Payment,59.16,1,Utilities,1,1,1,0,0,21,-0.27540787312858667
2018-12-19,American Tavern,2.19,1,Restaurants,2,12,0,0,1,18,-0.5662737923627031
2018-06-01,Grocery Store,172.74,1,Credit Card Payment,4,6,0,1,0,3,0.3044859500522271
